,mean,date
453484.0,15329.653532176488,2017-07-01
453486.0,15283.458405507074,2017-07-01
453488.0,15296.09156965288,2017-07-01
452438.0,15279.64989286366,2017-07-01
453471.0,15126.32119933302,2017-08-01
453473.0,15149.235975463267,2017-08-01
453475.0,15149.696653578309,2017-08-01
453477.0,15099.302128087404,2017-08-01
453479.0,15070.879789235309,2017-08-01
453491.0,15160.615020286486,2017-08-01
453493.0,15256.136134136032,2017-08-01
453495.0,15248.525150046546,2017-08-01
453497.0,15136.796421290492,2017-08-01
453499.0,15079.478194111383,2017-08-01
453801.0,15526.565996540154,2017-08-01
453803.0,15477.33794944772,2017-08-01
453805.0,15199.503521803688,2017-08-01
453807.0,14903.003768329298,2017-08-01
453809.0,15017.110366001538,2017-08-01
454061.0,15051.770667144676,2017-08-01
454063.0,15124.299779086004,2017-08-01
454065.0,15144.847466167546,2017-08-01
454067.0,15075.131508109193,2017-08-01
454069.0,15082.098649561813,2017-08-01
452100.0,15024.667329675096,2017-08-01
452300.0,15019.751061049346,2017-08-01
453141.0,15113.497432869242,2017-08-01
453143.0,15164.0,2017-08-01
453145.0,15169.945367722696,2017-08-01
453147.0,15116.899432480504,2017-08-01
453149.0,15131.428273554811,2017-08-01
453210.0,15080.865482124347,2017-08-01
453230.0,15131.379166635705,2017-08-01
453250.0,15075.148312186191,2017-08-01
453270.0,15028.090706905528,2017-08-01
453291.0,15114.093414597546,2017-08-01
453293.0,15057.329897426656,2017-08-01
453295.0,15034.39706523711,2017-08-01
453297.0,14918.442809548022,2017-08-01
453299.0,15084.788490028222,2017-08-01
453410.0,15083.146406222417,2017-08-01
453430.0,15093.71591936422,2017-08-01
453450.0,15125.39865448078,2017-08-01
453461.0,15133.21313459561,2017-08-01
453463.0,15131.7981384845,2017-08-01
453478.0,15177.563051564504,2017-08-01
453481.0,15059.131448529071,2017-08-01
453483.0,15125.854364740106,2017-08-01
453485.0,15111.610297729289,2017-08-01
453492.0,15178.071782613726,2017-08-01
453494.0,15242.090687020976,2017-08-01
453487.0,15171.246769571717,2017-08-01
453489.0,15063.301294162158,2017-08-01
453496.0,15126.05656984993,2017-08-01
453498.0,15125.149712435865,2017-08-01
453806.0,15228.994364613854,2017-08-01
453808.0,15008.71399588932,2017-08-01
454062.0,15136.676209732186,2017-08-01
454064.0,15147.076863047929,2017-08-01
454066.0,15138.900654368494,2017-08-01
454068.0,15023.507720407331,2017-08-01
452411.0,14975.910401788533,2017-08-01
452413.0,15045.90459379026,2017-08-01
452415.0,14969.53043928792,2017-08-01
452417.0,15002.992111710162,2017-08-01
452419.0,15052.990103385204,2017-08-01
452431.0,15055.521402167662,2017-08-01
452433.0,15085.149650590092,2017-08-01
452435.0,15174.43136581119,2017-08-01
452437.0,15181.936213662766,2017-08-01
453146.0,15141.944107676356,2017-08-01
453148.0,15082.272918559567,2017-08-01
453240.0,15088.431582640284,2017-08-01
453260.0,15086.925883963408,2017-08-01
453280.0,15058.480495257609,2017-08-01
453292.0,15107.226719401391,2017-08-01
453294.0,15111.506516826848,2017-08-01
453296.0,14962.819461133504,2017-08-01
453298.0,15020.095065962152,2017-08-01
453464.0,15101.769159637688,2017-08-01
453482.0,15167.150748286373,2017-08-01
453484.0,15181.278735441309,2017-08-01
453486.0,15160.633342738118,2017-08-01
453488.0,15036.560418988656,2017-08-01
452438.0,15122.429238673034,2017-08-01
453471.0,15191.83160482636,2017-09-01
453473.0,15178.403852388034,2017-09-01
453475.0,15129.32857540516,2017-09-01
453477.0,15104.453356500226,2017-09-01
453479.0,15133.259747942257,2017-09-01
453491.0,15254.949184790175,2017-09-01
453493.0,15296.99475604006,2017-09-01
453495.0,15233.07629650477,2017-09-01
453497.0,15157.93634056982,2017-09-01
453499.0,15230.016219821637,2017-09-01
453801.0,15373.458645560151,2017-09-01
453803.0,15391.307923110411,2017-09-01
453805.0,15120.592076955614,2017-09-01
453807.0,15117.26637631922,2017-09-01
453809.0,15080.817072510144,2017-09-01
454061.0,15218.605990198444,2017-09-01
454063.0,15214.81538206735,2017-09-01
454065.0,15161.582123126764,2017-09-01
454067.0,15104.311613933767,2017-09-01
454069.0,15113.20846800158,2017-09-01
452100.0,15022.532007513628,2017-09-01
452300.0,15098.929592182118,2017-09-01
453141.0,15172.585198193376,2017-09-01
453143.0,15189.977977298657,2017-09-01
453145.0,15172.371857654707,2017-09-01
453147.0,15223.00025424348,2017-09-01
453149.0,15158.545941119826,2017-09-01
453210.0,15123.67797350672,2017-09-01
453230.0,15136.338450103603,2017-09-01
453250.0,15107.905792882068,2017-09-01
453270.0,15115.085731960711,2017-09-01
453291.0,15149.32830237203,2017-09-01
453293.0,15174.057693036384,2017-09-01
453295.0,15156.301249432743,2017-09-01
453297.0,15153.752271502228,2017-09-01
453299.0,15123.00312648186,2017-09-01
453410.0,15107.682827653074,2017-09-01
453430.0,15136.569973374097,2017-09-01
453450.0,15171.061419114263,2017-09-01
453461.0,15161.746611547129,2017-09-01
453463.0,15162.204564331309,2017-09-01
453478.0,15180.19625152915,2017-09-01
453481.0,15079.608628914408,2017-09-01
453483.0,15276.630937092375,2017-09-01
453485.0,15135.864300604571,2017-09-01
453492.0,15208.279072072664,2017-09-01
453494.0,15205.851968916368,2017-09-01
453487.0,15250.327248483594,2017-09-01
453489.0,15168.30741989733,2017-09-01
453496.0,15156.517010599788,2017-09-01
453498.0,15239.28635172425,2017-09-01
453806.0,15110.228222846035,2017-09-01
453808.0,15086.511016384948,2017-09-01
454062.0,15216.5780932231,2017-09-01
454064.0,15090.682489746672,2017-09-01
454066.0,15161.312349826689,2017-09-01
454068.0,15088.423277312737,2017-09-01
452411.0,15127.18570429946,2017-09-01
452413.0,15198.565190239146,2017-09-01
452415.0,15113.688195984989,2017-09-01
452417.0,15111.544013200575,2017-09-01
452419.0,15111.979590635648,2017-09-01
452431.0,15151.360631056385,2017-09-01
452433.0,15187.414068392947,2017-09-01
452435.0,15173.73932635582,2017-09-01
452437.0,15158.066449032913,2017-09-01
453146.0,15229.621563215862,2017-09-01
453148.0,15146.476697091306,2017-09-01
453240.0,15128.336719472987,2017-09-01
453260.0,15111.716389579044,2017-09-01
453280.0,15087.289928332471,2017-09-01
453292.0,15099.26627799032,2017-09-01
453294.0,15111.649706562524,2017-09-01
453296.0,15121.158463442236,2017-09-01
453298.0,15143.206739321076,2017-09-01
453464.0,15111.792737556823,2017-09-01
453482.0,15214.747828270336,2017-09-01
453484.0,15204.725017606948,2017-09-01
453486.0,15224.986503547576,2017-09-01
453488.0,15189.540080789107,2017-09-01
452438.0,15149.065868446003,2017-09-01
453471.0,15172.050327357743,2017-10-01
453473.0,15133.143414014768,2017-10-01
453475.0,15182.149764116692,2017-10-01
453477.0,15171.464073562996,2017-10-01
453479.0,15264.688063595351,2017-10-01
453491.0,15350.408581446574,2017-10-01
453493.0,15315.355286379114,2017-10-01
453495.0,15295.95482677019,2017-10-01
453497.0,15213.677371130238,2017-10-01
453499.0,15313.71264441762,2017-10-01
453801.0,15337.368136626295,2017-10-01
453803.0,15299.107548046926,2017-10-01
453805.0,15058.973967803637,2017-10-01
453807.0,15049.881060714324,2017-10-01
453809.0,14997.224974996298,2017-10-01
454061.0,15356.1277129149,2017-10-01
454063.0,15395.783549803356,2017-10-01
454065.0,15282.109809448852,2017-10-01
454067.0,15211.141957249858,2017-10-01
454069.0,15177.734262584832,2017-10-01
452100.0,15012.18407711166,2017-10-01
452300.0,15084.714912263027,2017-10-01
453141.0,15107.387074324584,2017-10-01
453143.0,15144.542917345245,2017-10-01
453145.0,15105.559891721963,2017-10-01
453147.0,15128.93926207455,2017-10-01
453149.0,15105.971633521394,2017-10-01
453210.0,15070.051269061642,2017-10-01
453230.0,15096.187747702836,2017-10-01
453250.0,15103.77542365227,2017-10-01
453270.0,15119.391136834449,2017-10-01
453291.0,15157.232523174604,2017-10-01
453293.0,15190.944138134751,2017-10-01
453295.0,15184.605260579769,2017-10-01
453297.0,15198.169533053911,2017-10-01
453299.0,15159.585998394492,2017-10-01
453410.0,15058.399822054813,2017-10-01
453430.0,15084.865225302969,2017-10-01
453450.0,15130.918416451714,2017-10-01
453461.0,15115.940525466653,2017-10-01
453463.0,15126.493215620423,2017-10-01
453478.0,15230.78103741642,2017-10-01
453481.0,15286.085510229404,2017-10-01
453483.0,15537.04008733087,2017-10-01
453485.0,15180.847297032424,2017-10-01
453492.0,15348.34718505706,2017-10-01
453494.0,15274.231892003452,2017-10-01
453487.0,15253.985363639704,2017-10-01
453489.0,15329.923032829718,2017-10-01
453496.0,15289.586621125123,2017-10-01
453498.0,15299.818070165642,2017-10-01
453806.0,15021.270484026229,2017-10-01
453808.0,15040.461858909646,2017-10-01
454062.0,15398.7154874123,2017-10-01
454064.0,15132.833843841216,2017-10-01
454066.0,15267.37279675054,2017-10-01
454068.0,15118.717156407529,2017-10-01
452411.0,15101.091847295307,2017-10-01
452413.0,15106.090332585172,2017-10-01
452415.0,15050.516695292146,2017-10-01
452417.0,15101.274127976469,2017-10-01
452419.0,15156.212496306942,2017-10-01
452431.0,15106.296176592698,2017-10-01
452433.0,15173.511407592963,2017-10-01
452435.0,15170.4714957874,2017-10-01
452437.0,15192.175271043016,2017-10-01
453146.0,15121.886777218591,2017-10-01
453148.0,15073.164456871533,2017-10-01
453240.0,15093.01293482266,2017-10-01
453260.0,15105.830727833496,2017-10-01
453280.0,15093.21685694801,2017-10-01
453292.0,15090.276991597118,2017-10-01
453294.0,15116.017255337914,2017-10-01
453296.0,15166.21139250028,2017-10-01
453298.0,15165.360944602611,2017-10-01
453464.0,15155.934956178457,2017-10-01
453482.0,15262.391234424003,2017-10-01
453484.0,15263.344511834412,2017-10-01
453486.0,15186.977850640256,2017-10-01
453488.0,15320.075214237302,2017-10-01
452438.0,15165.547861593348,2017-10-01
453471.0,15179.565436786295,2017-11-01
453473.0,15186.547884192105,2017-11-01
453475.0,15227.476080350172,2017-11-01
453477.0,15194.221619665588,2017-11-01
453479.0,15312.329947752578,2017-11-01
453491.0,15337.06297425418,2017-11-01
453493.0,15319.2178117821,2017-11-01
453495.0,15257.068156431782,2017-11-01
453497.0,15202.673684814812,2017-11-01
453499.0,15272.11787453872,2017-11-01
453801.0,15160.399764675174,2017-11-01
453803.0,15191.411179847708,2017-11-01
453805.0,15011.834454462143,2017-11-01
453807.0,15063.806705887257,2017-11-01
453809.0,15014.328368573995,2017-11-01
454061.0,15300.286205513024,2017-11-01
454063.0,15256.853692796652,2017-11-01
454065.0,15195.364100869898,2017-11-01
454067.0,15108.270327933687,2017-11-01
454069.0,15113.010195480349,2017-11-01
452100.0,14982.63683076194,2017-11-01
452300.0,15029.284926616954,2017-11-01
453141.0,14993.743670026544,2017-11-01
453143.0,15023.012584281676,2017-11-01
453145.0,15035.56952513555,2017-11-01
453147.0,15027.93436427956,2017-11-01
453149.0,14977.15113088286,2017-11-01
453210.0,15003.49590531942,2017-11-01
453230.0,15076.529691372089,2017-11-01
453250.0,15048.711149956747,2017-11-01
453270.0,15085.591579828566,2017-11-01
453291.0,15146.821996616054,2017-11-01
453293.0,15172.789596052891,2017-11-01
453295.0,15186.267799857063,2017-11-01
453297.0,15197.078550328306,2017-11-01
453299.0,15122.058521561625,2017-11-01
453410.0,15050.296014422687,2017-11-01
453430.0,15081.990324336348,2017-11-01
453450.0,15128.243654127404,2017-11-01
453461.0,15113.270524023836,2017-11-01
453463.0,15097.299348359757,2017-11-01
453478.0,15251.127444197142,2017-11-01
453481.0,15347.359365023942,2017-11-01
453483.0,15478.865591216798,2017-11-01
453485.0,15243.773568055269,2017-11-01
453492.0,15300.31868560563,2017-11-01
453494.0,15258.912219853437,2017-11-01
453487.0,15284.391274911775,2017-11-01
453489.0,15358.009759016855,2017-11-01
453496.0,15277.68270242386,2017-11-01
453498.0,15268.394114897508,2017-11-01
453806.0,15054.261151995132,2017-11-01
453808.0,15027.251037278107,2017-11-01
454062.0,15320.2484424492,2017-11-01
454064.0,15089.53704812076,2017-11-01
454066.0,15155.682993592764,2017-11-01
454068.0,15052.898764614583,2017-11-01
452411.0,15033.430156571469,2017-11-01
452413.0,15019.10648850651,2017-11-01
452415.0,14991.484761481006,2017-11-01
452417.0,15078.54105522641,2017-11-01
452419.0,15153.84526284274,2017-11-01
452431.0,15075.986155127976,2017-11-01
452433.0,15141.601400406023,2017-11-01
452435.0,15084.847802376456,2017-11-01
452437.0,15092.282943483007,2017-11-01
453146.0,15031.432554302111,2017-11-01
453148.0,14961.274665963774,2017-11-01
453240.0,15023.323057477995,2017-11-01
453260.0,15013.151540656048,2017-11-01
453280.0,15051.346074207708,2017-11-01
453292.0,15014.009014414984,2017-11-01
453294.0,15077.207212428712,2017-11-01
453296.0,15131.573953551,2017-11-01
453298.0,15152.27094544258,2017-11-01
453464.0,15118.232836167526,2017-11-01
453482.0,15314.913905107416,2017-11-01
453484.0,15293.458354907256,2017-11-01
453486.0,15232.748448278518,2017-11-01
453488.0,15375.999543759945,2017-11-01
452438.0,15039.186185546634,2017-11-01
453471.0,15143.768852692932,2017-12-01
453473.0,15151.935482672105,2017-12-01
453475.0,15166.672992322585,2017-12-01
453477.0,15122.264895283031,2017-12-01
453479.0,15192.907908839,2017-12-01
453491.0,15211.783932214708,2017-12-01
453493.0,15237.774106807135,2017-12-01
453495.0,15165.902213832203,2017-12-01
453497.0,15103.663164838068,2017-12-01
453499.0,15133.379600574288,2017-12-01
453801.0,15131.499738234968,2017-12-01
453803.0,15235.555947065222,2017-12-01
453805.0,15072.308271980082,2017-12-01
453807.0,15104.48316040955,2017-12-01
453809.0,15058.472668983111,2017-12-01
454061.0,15108.334163888623,2017-12-01
454063.0,14940.054696464294,2017-12-01
454065.0,14982.83857602334,2017-12-01
454067.0,14980.44682852614,2017-12-01
454069.0,15015.1405995463,2017-12-01
452100.0,14825.308020893994,2017-12-01
452300.0,14886.73908595888,2017-12-01
453141.0,14846.507315296329,2017-12-01
453143.0,14860.44863827707,2017-12-01
453145.0,14921.335082739688,2017-12-01
453147.0,14935.102202863342,2017-12-01
453149.0,14864.070617197776,2017-12-01
453210.0,14902.080910377908,2017-12-01
453230.0,15000.157752527792,2017-12-01
453250.0,14965.72332821002,2017-12-01
453270.0,15023.376793784826,2017-12-01
453291.0,15083.558047574652,2017-12-01
453293.0,15110.729764448446,2017-12-01
453295.0,15097.503054123936,2017-12-01
453297.0,15118.181768490633,2017-12-01
453299.0,15036.021622680964,2017-12-01
453410.0,14992.438819494892,2017-12-01
453430.0,15024.348511250872,2017-12-01
453450.0,15065.161955731008,2017-12-01
453461.0,15051.135310295816,2017-12-01
453463.0,15018.840090504747,2017-12-01
453478.0,15203.38809420932,2017-12-01
453481.0,15147.656606470671,2017-12-01
453483.0,15143.974144648244,2017-12-01
453485.0,15200.270513129355,2017-12-01
453492.0,15170.950904161611,2017-12-01
453494.0,15176.87509376806,2017-12-01
453487.0,15211.555186304116,2017-12-01
453489.0,15210.85764618016,2017-12-01
453496.0,15168.42332734854,2017-12-01
453498.0,15180.669000771672,2017-12-01
453806.0,15124.748106948437,2017-12-01
453808.0,15067.383983736008,2017-12-01
454062.0,15075.135981393236,2017-12-01
454064.0,14925.71112563457,2017-12-01
454066.0,14978.771404837697,2017-12-01
454068.0,14964.306051344596,2017-12-01
452411.0,14859.239452593876,2017-12-01
452413.0,14841.059143722723,2017-12-01
452415.0,14815.375638080752,2017-12-01
452417.0,14823.798424870089,2017-12-01
452419.0,14857.083771837775,2017-12-01
452431.0,14886.84299606339,2017-12-01
452433.0,14844.439526206035,2017-12-01
452435.0,14904.01331207642,2017-12-01
452437.0,14898.60706264268,2017-12-01
453146.0,14910.980308634842,2017-12-01
453148.0,14848.970848980476,2017-12-01
453240.0,14922.511016589742,2017-12-01
453260.0,14914.574320707505,2017-12-01
453280.0,14993.029571173782,2017-12-01
453292.0,14941.160895294135,2017-12-01
453294.0,14988.611012750389,2017-12-01
453296.0,15037.95757507985,2017-12-01
453298.0,15095.90738101549,2017-12-01
453464.0,15018.660270644035,2017-12-01
453482.0,15226.573003825612,2017-12-01
453484.0,15218.285547337106,2017-12-01
453486.0,15206.057258283048,2017-12-01
453488.0,15252.260946967932,2017-12-01
452438.0,14897.889042381325,2017-12-01
453471.0,15163.256725544368,2018-01-01
453473.0,15172.556390315753,2018-01-01
453475.0,15193.258794791149,2018-01-01
453477.0,15139.89923452748,2018-01-01
453479.0,15170.947979101498,2018-01-01
453491.0,15266.442525746246,2018-01-01
453493.0,15284.569839146092,2018-01-01
453495.0,15238.770606667797,2018-01-01
453497.0,15150.331308561268,2018-01-01
453499.0,15194.453837110786,2018-01-01
453801.0,15232.823179081135,2018-01-01
453803.0,15327.515905551796,2018-01-01
453805.0,15125.450604645695,2018-01-01
453807.0,15159.444922549832,2018-01-01
453809.0,15126.27535222291,2018-01-01
454061.0,15164.35600837359,2018-01-01
454063.0,14956.15561109316,2018-01-01
454065.0,14969.759843279133,2018-01-01
454067.0,14984.106432973267,2018-01-01
454069.0,15013.200654768109,2018-01-01
452100.0,14703.175771556907,2018-01-01
452300.0,14753.571908873557,2018-01-01
453141.0,14781.163067061192,2018-01-01
453143.0,14789.95082657962,2018-01-01
453145.0,14862.903403689748,2018-01-01
453147.0,14918.910323243492,2018-01-01
453149.0,14850.87086514087,2018-01-01
453210.0,14935.72071137064,2018-01-01
453230.0,15011.828427106058,2018-01-01
453250.0,14995.23338874389,2018-01-01
453270.0,15074.453404275446,2018-01-01
453291.0,15137.39169608144,2018-01-01
453293.0,15153.8346446165,2018-01-01
453295.0,15103.150533236232,2018-01-01
453297.0,15093.496438578395,2018-01-01
453299.0,15043.485391103211,2018-01-01
453410.0,15007.410351591634,2018-01-01
453430.0,15074.897821936727,2018-01-01
453450.0,15112.280223525178,2018-01-01
453461.0,15100.695767380465,2018-01-01
453463.0,15065.160113069116,2018-01-01
453478.0,15272.590549813624,2018-01-01
453481.0,15095.890329338174,2018-01-01
453483.0,15151.930629599108,2018-01-01
453485.0,15240.752347291636,2018-01-01
453492.0,15249.58372303589,2018-01-01
453494.0,15266.35794693216,2018-01-01
453487.0,15299.765029481889,2018-01-01
453489.0,15232.130311676863,2018-01-01
453496.0,15275.3443896615,2018-01-01
453498.0,15218.774793742135,2018-01-01
453806.0,15182.949340280053,2018-01-01
453808.0,15159.92391550862,2018-01-01
454062.0,15144.554513140496,2018-01-01
454064.0,14962.99720974216,2018-01-01
454066.0,14910.213383486423,2018-01-01
454068.0,14971.699906664671,2018-01-01
452411.0,14732.864997297063,2018-01-01
452413.0,14680.3824021798,2018-01-01
452415.0,14651.52390733519,2018-01-01
452417.0,14653.83059822082,2018-01-01
452419.0,14624.36196814632,2018-01-01
452431.0,14759.105867177428,2018-01-01
452433.0,14644.0658061486,2018-01-01
452435.0,14787.931701719348,2018-01-01
452437.0,14656.6003176295,2018-01-01
453146.0,14876.806937717773,2018-01-01
453148.0,14831.993459613508,2018-01-01
453240.0,14952.680037862212,2018-01-01
453260.0,14934.159434477328,2018-01-01
453280.0,15035.618172093864,2018-01-01
453292.0,14977.202615433664,2018-01-01
453294.0,15008.69392577001,2018-01-01
453296.0,15041.947458379422,2018-01-01
453298.0,15121.973681868889,2018-01-01
453464.0,15037.879160343473,2018-01-01
453482.0,15305.283681464429,2018-01-01
453484.0,15310.801070519115,2018-01-01
453486.0,15298.045876047208,2018-01-01
453488.0,15260.438932867104,2018-01-01
452438.0,14886.14474903856,2018-01-01
453471.0,15391.89901318821,2018-02-01
453473.0,15343.962987105157,2018-02-01
453475.0,15364.12858115649,2018-02-01
453477.0,15268.68152785714,2018-02-01
453479.0,15326.91315535,2018-02-01
453491.0,15489.746964299367,2018-02-01
453493.0,15490.870705665951,2018-02-01
453495.0,15462.768171819976,2018-02-01
453497.0,15336.955082339236,2018-02-01
453499.0,15389.278143618236,2018-02-01
453801.0,15416.6532599676,2018-02-01
453803.0,15501.676532860838,2018-02-01
453805.0,15369.968235184362,2018-02-01
453807.0,15397.276478863683,2018-02-01
453809.0,15331.058193756571,2018-02-01
454061.0,15392.285116326988,2018-02-01
454063.0,15224.21897040512,2018-02-01
454065.0,15176.86584652476,2018-02-01
454067.0,15172.155934472952,2018-02-01
454069.0,15202.5898915605,2018-02-01
452100.0,14855.897722601978,2018-02-01
452300.0,14954.450528497093,2018-02-01
453141.0,15014.14777988496,2018-02-01
453143.0,14990.578061467755,2018-02-01
453145.0,15091.504326141823,2018-02-01
453147.0,15181.227918267978,2018-02-01
453149.0,15102.812253523109,2018-02-01
453210.0,15196.040685696473,2018-02-01
453230.0,15220.219449180267,2018-02-01
453250.0,15182.074070367506,2018-02-01
453270.0,15267.233139578984,2018-02-01
453291.0,15302.230961026617,2018-02-01
453293.0,15291.94083558068,2018-02-01
453295.0,15279.068600697445,2018-02-01
453297.0,15261.93190471778,2018-02-01
453299.0,15240.459368701093,2018-02-01
453410.0,15163.39158035723,2018-02-01
453430.0,15300.754497452488,2018-02-01
453450.0,15352.940110183386,2018-02-01
453461.0,15347.17311316482,2018-02-01
453463.0,15307.484927148684,2018-02-01
453478.0,15448.831694311166,2018-02-01
453481.0,15258.76538638581,2018-02-01
453483.0,15544.969210560625,2018-02-01
453485.0,15456.514794937304,2018-02-01
453492.0,15496.607490978504,2018-02-01
453494.0,15504.923554107012,2018-02-01
453487.0,15568.29918277217,2018-02-01
453489.0,15477.42582301439,2018-02-01
453496.0,15511.494011898352,2018-02-01
453498.0,15420.522274522402,2018-02-01
453806.0,15397.801497822646,2018-02-01
453808.0,15364.662026047625,2018-02-01
454062.0,15427.52106616627,2018-02-01
454064.0,15175.073446936894,2018-02-01
454066.0,15067.994028339455,2018-02-01
454068.0,15170.10503408076,2018-02-01
452411.0,14940.994124646104,2018-02-01
452413.0,14927.572755974066,2018-02-01
452415.0,14910.484327692886,2018-02-01
452417.0,14871.98716077727,2018-02-01
452419.0,14828.761745547426,2018-02-01
452431.0,15000.027867945884,2018-02-01
452433.0,14857.736815173384,2018-02-01
452435.0,15004.20624901998,2018-02-01
452437.0,14860.713426725197,2018-02-01
453146.0,15179.156732315874,2018-02-01
453148.0,15108.124336323126,2018-02-01
453240.0,15175.005428210656,2018-02-01
453260.0,15130.234992526264,2018-02-01
453280.0,15239.413053041786,2018-02-01
453292.0,15150.781775486796,2018-02-01
453294.0,15192.252561848716,2018-02-01
453296.0,15213.719262028651,2018-02-01
453298.0,15304.541856689728,2018-02-01
453464.0,15220.489626322264,2018-02-01
453482.0,15553.631771284676,2018-02-01
453484.0,15569.555542326732,2018-02-01
453486.0,15547.42673214689,2018-02-01
453488.0,15492.36799493391,2018-02-01
452438.0,15098.798112448823,2018-02-01
453471.0,15572.154758042196,2018-03-01
453473.0,15497.439313665487,2018-03-01
453475.0,15549.801857822926,2018-03-01
453477.0,15509.762705308663,2018-03-01
453479.0,15541.255056706072,2018-03-01
453491.0,15788.304984150363,2018-03-01
453493.0,15778.687653321933,2018-03-01
453495.0,15708.940927819467,2018-03-01
453497.0,15541.670222150307,2018-03-01
453499.0,15625.57797364965,2018-03-01
453801.0,15595.21740593365,2018-03-01
453803.0,15622.653462015312,2018-03-01
453805.0,15489.632982380164,2018-03-01
453807.0,15497.336951239378,2018-03-01
453809.0,15421.676694573624,2018-03-01
454061.0,15717.96529145912,2018-03-01
454063.0,15667.112146615853,2018-03-01
454065.0,15592.916923667555,2018-03-01
454067.0,15570.022008805454,2018-03-01
454069.0,15627.08841252499,2018-03-01
452100.0,15051.414228766556,2018-03-01
452300.0,15201.865680191304,2018-03-01
453141.0,15194.52399720507,2018-03-01
453143.0,15192.038975071237,2018-03-01
453145.0,15356.73623737628,2018-03-01
453147.0,15534.326952545936,2018-03-01
453149.0,15499.420870696698,2018-03-01
453210.0,15417.197888656843,2018-03-01
453230.0,15449.06834239758,2018-03-01
453250.0,15525.072908747934,2018-03-01
453270.0,15553.576777349235,2018-03-01
453291.0,15623.301911666427,2018-03-01
453293.0,15610.024445823425,2018-03-01
453295.0,15601.29403929512,2018-03-01
453297.0,15596.222920804066,2018-03-01
453299.0,15579.7577624691,2018-03-01
453410.0,15282.524451001174,2018-03-01
453430.0,15517.155043561814,2018-03-01
453450.0,15576.914204037264,2018-03-01
453461.0,15557.780560804977,2018-03-01
453463.0,15552.488338366282,2018-03-01
453478.0,15754.170116052868,2018-03-01
453481.0,15471.274102844583,2018-03-01
453483.0,15837.473840699518,2018-03-01
453485.0,15689.550200371204,2018-03-01
453492.0,15794.891671409396,2018-03-01
453494.0,15747.871747711148,2018-03-01
453487.0,15889.79825188936,2018-03-01
453489.0,15781.150440522622,2018-03-01
453496.0,15773.004277776818,2018-03-01
453498.0,15622.22919877375,2018-03-01
453806.0,15481.812764291652,2018-03-01
453808.0,15464.858547414176,2018-03-01
454062.0,15788.788870971364,2018-03-01
454064.0,15553.469571242256,2018-03-01
454066.0,15489.242871776569,2018-03-01
454068.0,15557.719910399048,2018-03-01
452411.0,15244.900319314766,2018-03-01
452413.0,15226.802286340711,2018-03-01
452415.0,15250.430175207395,2018-03-01
452417.0,15221.109694473578,2018-03-01
452419.0,15091.611361202771,2018-03-01
452431.0,15379.77688142846,2018-03-01
452433.0,15267.486903231522,2018-03-01
452435.0,15378.77427752414,2018-03-01
452437.0,15232.799776071748,2018-03-01
453146.0,15536.111643610231,2018-03-01
453148.0,15490.576652883829,2018-03-01
453240.0,15516.570000151283,2018-03-01
453260.0,15532.00655958146,2018-03-01
453280.0,15506.657213463792,2018-03-01
453292.0,15519.420244955178,2018-03-01
453294.0,15557.819952227892,2018-03-01
453296.0,15604.62003262714,2018-03-01
453298.0,15594.82371653129,2018-03-01
453464.0,15548.561067417262,2018-03-01
453482.0,15850.4968860593,2018-03-01
453484.0,15866.718913015417,2018-03-01
453486.0,15800.447453615958,2018-03-01
453488.0,15807.834352183789,2018-03-01
452438.0,15510.577551436028,2018-03-01
453471.0,15668.707396412536,2018-04-01
453473.0,15622.122890736386,2018-04-01
453475.0,15745.578477546404,2018-04-01
453477.0,15713.23976087857,2018-04-01
453479.0,15784.92465503842,2018-04-01
453491.0,16011.966320460551,2018-04-01
453493.0,15999.844949563923,2018-04-01
453495.0,15969.36736113413,2018-04-01
453497.0,15789.693146955373,2018-04-01
453499.0,15948.492694309743,2018-04-01
453801.0,15649.464472595577,2018-04-01
453803.0,15611.116241506345,2018-04-01
453805.0,15449.789111797694,2018-04-01
453807.0,15403.09368711673,2018-04-01
453809.0,15307.117759149987,2018-04-01
454061.0,15994.597890737345,2018-04-01
454063.0,15971.381396567169,2018-04-01
454065.0,15874.98243661355,2018-04-01
454067.0,15784.199258322747,2018-04-01
454069.0,15781.664091755623,2018-04-01
452100.0,15035.073446629656,2018-04-01
452300.0,15121.83451533028,2018-04-01
453141.0,15188.481597281976,2018-04-01
453143.0,15154.700573745256,2018-04-01
453145.0,15265.393761745843,2018-04-01
453147.0,15491.624035674018,2018-04-01
453149.0,15533.075056746373,2018-04-01
453210.0,15461.859228890533,2018-04-01
453230.0,15560.740273338986,2018-04-01
453250.0,15643.207142304913,2018-04-01
453270.0,15716.793926964428,2018-04-01
453291.0,15790.071305248104,2018-04-01
453293.0,15798.2655180867,2018-04-01
453295.0,15810.73927651652,2018-04-01
453297.0,15800.933222511308,2018-04-01
453299.0,15792.845909724116,2018-04-01
453410.0,15344.554033999277,2018-04-01
453430.0,15541.982529611274,2018-04-01
453450.0,15654.333834734274,2018-04-01
453461.0,15661.230299034863,2018-04-01
453463.0,15715.644710344404,2018-04-01
453478.0,15981.709173263558,2018-04-01
453481.0,15776.075214782228,2018-04-01
453483.0,16014.132843552652,2018-04-01
453485.0,15793.074529071502,2018-04-01
453492.0,16080.503902626564,2018-04-01
453494.0,15982.24957140872,2018-04-01
453487.0,16030.21168089343,2018-04-01
