Daily Reservoir trends for Bargi\rani avanti bai sagar from 01-Jan-1999 to 14-Jan-2021

Dates,Current Year Level (m),Last Year Level (m),Last 10 Year Average Level (m),Full Reservoir Level,Last 10 Year Average Storage (BCM),Last Year Storage (BCM),Current Year Storage (BCM)
"11-Dec-2000",413.5,0,413.5,422.76,1.072,0,1.072
"12-Dec-2000",413.48,0,413.48,422.76,1.071,0,1.071
"13-Dec-2000",413.45,0,413.45,422.76,1.071,0,1.071
"14-Dec-2000",413.43,0,413.43,422.76,1.07,0,1.07
"16-Dec-2000",413.38,0,413.38,422.76,1.069,0,1.069
"17-Dec-2000",413.36,0,413.36,422.76,1.068,0,1.068
"18-Dec-2000",413.33,0,413.33,422.76,1.067,0,1.067
"19-Dec-2000",413.31,0,413.31,422.76,1.067,0,1.067
"20-Dec-2000",413.29,0,413.29,422.76,1.066,0,1.066
"21-Dec-2000",413.26,0,413.26,422.76,1.065,0,1.065
"22-Dec-2000",413.24,0,413.24,422.76,1.064,0,1.064
"23-Dec-2000",413.21,0,413.21,422.76,1.063,0,1.063
"24-Dec-2000",413.19,0,413.19,422.76,1.063,0,1.063
"25-Dec-2000",413.17,0,413.17,422.76,1.062,0,1.062
"26-Dec-2000",413.14,0,413.14,422.76,1.061,0,1.061
"27-Dec-2000",413.12,0,413.12,422.76,1.061,0,1.061
"28-Dec-2000",413.1,0,413.1,422.76,1.06,0,1.06
"29-Dec-2000",413.07,0,413.07,422.76,1.059,0,1.059
"30-Dec-2000",413.05,0,413.05,422.76,1.059,0,1.059
"31-Dec-2000",413.02,0,413.02,422.76,1.058,0,1.058
"01-Jan-2001",413,416.75,414.875,422.76,1.374,1.69,1.058
"02-Jan-2001",413,416.7,414.85,422.76,1.369,1.68,1.058
"03-Jan-2001",413,416.65,414.825,422.76,1.364,1.67,1.058
"04-Jan-2001",413,416.65,414.825,422.76,1.364,1.67,1.058
"05-Jan-2001",412.95,416.6,414.775,422.76,1.3555,1.66,1.051
"06-Jan-2001",412.95,416.55,414.75,422.76,1.353,1.655,1.051
"07-Jan-2001",412.95,416.45,414.7,422.76,1.3405,1.63,1.051
"08-Jan-2001",412.95,416.4,414.675,422.76,1.3355,1.62,1.051
"09-Jan-2001",412.9,416.3,414.6,422.76,1.322,1.6,1.044
"10-Jan-2001",412.9,416.25,414.575,422.76,1.317,1.59,1.044
"11-Jan-2001",412.9,416.15,414.525,422.76,1.307,1.57,1.044
"12-Jan-2001",412.85,416.1,414.475,422.76,1.2985,1.56,1.037
"13-Jan-2001",412.8,416,414.4,422.76,1.285,1.54,1.03
"14-Jan-2001",412.8,415.95,414.375,422.76,1.28,1.53,1.03
"15-Jan-2001",412.75,415.85,414.3,422.76,1.267,1.511,1.023
"16-Jan-2001",412.75,415.8,414.275,422.76,1.2625,1.502,1.023
"17-Jan-2001",412.75,415.7,414.225,422.76,1.253,1.483,1.023
"18-Jan-2001",412.7,415.65,414.175,422.76,1.2445,1.473,1.016
"19-Jan-2001",412.7,415.55,414.125,422.76,1.235,1.454,1.016
